71881	Ο	A	I	1	a	little	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:13
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:107
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0013.tlg002.perseus-grc1:19
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:710
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0006.tlg006.perseus-grc1:1019
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0006.tlg008.perseus-grc1:676
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:6:24
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:1070
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:8:124
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0319.tlg001:2:3
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0006.tlg005.perseus-grc1:1166
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0006.tlg013.perseus-grc1:370
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:1190
76268	ὄχος1	A	I	1	a	carriage	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:32
76268	ὄχος1	A	I	2	a	bearers	urn:cts:greekLit:tlg0006.tlg018.perseus-grc1:146
76268	ὄχος1	A	II	1	a	anything which holds	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:5:404
76268	ὄχος1	A	II	1	a	anything which holds	urn:cts:greekLit:tlg0579.tlg002:1200
76269	ὀχός2	A	I	1	a	firm, secure	urn:cts:greekLit:tlg2595.tlg001:1:5
76271	ὀχυροποιέομαι	A	I	1	a	fasten, fortify	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:18:4
76271	ὀχυροποιέομαι	A	I	1	a	fasten, fortify	urn:cts:greekLit:tlg1600.tlg001:1:4
76272	ὀχυρός	A	I	1	a	firm, lasting, stout	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:429
76272	ὀχυρός	A	I	1	a	firm, lasting, stout	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:44
76272	ὀχυρός	A	I	1	a	firm, lasting, stout	urn:cts:greekLit:tlg0321.tlg001.perseus-grc1:
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0006.tlg018.perseus-grc1:738
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:1:2:22
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:1:2:24
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0010.tlg015.perseus-grc1:30
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:7:15:2
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:6:1:15
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0006.tlg003.perseus-grc1:124
76272	ὀχυρός	A	I	2	a	strong, secure	urn:cts:greekLit:tlg0554.tlg001.perseus-grc1:7:2
76273	ὀχυρότης	A	I	1	a	firmness, strength	urn:cts:greekLit:tlg0554.tlg001.perseus-grc1:22:2
76273	ὀχυρότης	A	I	1	a	firmness, strength	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:3:14:2
76273	ὀχυρότης	A	I	1	a	firmness, strength	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:5:62:6
76273	ὀχυρότης	A	I	1	a	firmness, strength	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:7:15:2
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:14
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:9:9
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:12:7:7
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0527.tlg049:28(51).53
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0527.tlg026:13:7
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:5:4:39
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:18:3
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0059.tlg038:371b
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76274	ὀχυρόω	A	I	1	a	fortify	urn:cts:greekLit:tlg0086.tlg028:398a:18
76274	ὀχυρόω	A	I	2	a	besieged	urn:cts:greekLit:tlg0527.tlg006:6:1
76274	ὀχυρόω	A	II	1	a	confirm	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76274	ὀχυρόω	A	II	1	a	confirm	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:
76274	ὀχυρόω	A	III	1	a	constrain	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:148
76274	ὀχυρόω	A	III	1	a	constrain	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:3:2:3
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	urn:cts:greekLit:tlg0527.tlg001:39:20
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	http://www.trismegistos.org/text/78720
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:4:6:3
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	Perseus:abo:pap,P.Stras.:85:23
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76275	ὀχύρωμα	A	I	1	a	stronghold, fortress, prison	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:
76277	ὀχύρωσις	A	I	1	a	fortification,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76277	ὀχύρωσις	A	I	1	a	fortification,	urn:cts:greekLit:tlg0527.tlg023:10:11
76277	ὀχύρωσις	A	I	1	a	fortification,	urn:cts:greekLit:tlg0526.tlg004.perseus-grc1:7:6:2
76278	ὀχυρωτέον	A	I	1	a	one must strengthen	urn:cts:greekLit:tlg0007.tlg031:18
76279	ὀχυρωτικός	A	I	1	a	serving to strengthen	urn:cts:greekLit:tlg0544.tlg002:7:23
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:16:76
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:14:150
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:18:222
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:22:451
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:10:221
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:5:61
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:1:604
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0020.tlg001.perseus-grc1:41
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:7:84
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0199.tlg002:16:129
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:60
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:3:152
76280	ὄψ1	A	I	1	a	voice	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:4:435
76280	ὄψ1	A	I	1	a	voice	Thgn. 532
76280	ὄψ1	A	II	1	a	word	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:7:53
76280	ὄψ1	A	II	1	a	word	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:11:137
76280	ὄψ1	A	II	1	a	word	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:21:98
76280	ὄψ1	A	II	1	a	word	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:1068
76281	ὄψ2	A	I	1	a	the eye, face	urn:cts:greekLit:tlg1342.tlg001:88
76281	ὄψ2	A	I	1	a	the eye, face	urn:cts:greekLit:tlg0239.tlg002:63
76283	ὀψαμάτης	A	I	1	a	one who mows till late at even	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:10:7
76285	ὀψάομαι	A	I	1	a	eat as	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76287	ὀψάριον	A	I	1	a	fish	Perseus:abo:pap,BGU:1095:17
76287	ὀψάριον	A	I	1	a	fish	Perseus:abo:pap,P.Ryl.:229:21
76287	ὀψάριον	A	I	1	a	fish	urn:cts:greekLit:tlg0031.tlg004.perseus-grc1:6:9
76287	ὀψάριον	A	I	1	a	fish	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76288	ὀψαριοπωλεῖον	A	I	1	a	fish-shop	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:2930
76289	ὀψαριοπώλης	A	I	1	a	fishmonger,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:26
76289	ὀψαριοπώλης	A	I	1	a	fishmonger,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:51
76289	ὀψαριοπώλης	A	I	1	a	fishmonger,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76290	ὀψαρότης	A	I	1	a	one who ploughs late	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:490
76291	ὀψαρτυσία	A	I	1	a	art of cookery, cookery-book	urn:cts:greekLit:tlg0497.tlg001:173:4
76291	ὀψαρτυσία	A	I	1	a	art of cookery, cookery-book	urn:cts:greekLit:tlg0402.tlg001:135:9
76291	ὀψαρτυσία	A	I	1	a	art of cookery, cookery-book	urn:cts:greekLit:tlg0561.tlg001.perseus-grc1:4:16
76292	ὀψαρτυτής	A	I	1	a	cook	urn:cts:greekLit:tlg0030.tlg007:259
76292	ὀψαρτυτής	A	I	1	a	cook	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76292	ὀψαρτυτής	A	I	1	a	cook	urn:cts:greekLit:tlg1733.tlg001:70
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0515.tlg001:37
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0544.tlg002:6:33
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg4015.tlg003:74:16
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:3:105c
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:9:387c
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:12:516c
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:1:5b
76293	ὀψαρτυτικός	A	I	1	a	of	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:9:387d
76294	ὀψαρτύω	A	I	1	a	dress	urn:cts:greekLit:tlg1733.tlg001:71
76294	ὀψαρτύω	A	I	1	a	dress	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:1:18a
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:4:161
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:9:534
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:1425
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1264
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:99
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:7:399
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0321.tlg001.perseus-grc1:
76295	ὀψέ	A	I	1	a	after a long time, at length, late	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:3:80
76295	ὀψέ	A	I	1	b	it is not long	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:14
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:21:232
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:5:272
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:106
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:433a
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:485
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:2:2:16
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:3:4:36
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3:108
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8:23
76295	ὀψέ	A	I	2	a	late in the day, at even	urn:cts:greekLit:tlg0014.tlg057.perseus-grc1:15
76295	ὀψέ	A	I	3	a	late	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:93
76295	ὀψέ	A	I	3	a	late	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:2:1:23
76295	ὀψέ	A	I	3	a	late	urn:cts:greekLit:tlg0014.tlg021.perseus-grc1:84
76295	ὀψέ	A	I	3	a	late	urn:cts:greekLit:tlg0061.tlg003:14
76295	ὀψέ	A	I	3	a	late	urn:cts:greekLit:tlg0061.tlg002:37
76295	ὀψέ	A	I	4	a	after	urn:cts:greekLit:tlg0638.tlg001:6:10
76295	ὀψέ	A	I	4	a	after	urn:cts:greekLit:tlg0638.tlg001:4:18
76295	ὀψέ	A	I	4	a	after	urn:cts:greekLit:tlg0031.tlg001.perseus-grc1:28:1
76296	ὀψείω	A	I	1	a	wish to see	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:14:37
76296	ὀψείω	A	I	1	a	wish to see	urn:cts:greekLit:tlg0524.tlg001:81
76301	ὀψία	A	I	1	a	the latter part of day, evening	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:167
76301	ὀψία	A	I	1	a	the latter part of day, evening	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:8:26
76301	ὀψία	A	I	1	a	the latter part of day, evening	urn:cts:greekLit:tlg0014.tlg057.perseus-grc1:9
76301	ὀψία	A	I	1	a	the latter part of day, evening	Perseus:abo:pap,P.Oxy.:528:5
76303	ὀψιανθέω	A	I	1	a	bloom late	urn:cts:greekLit:tlg0093.tlg001:6:2:6
76304	ὀψιανθής	A	I	1	a	late-blooming	urn:cts:greekLit:tlg0093.tlg001:6:4:4
76304	ὀψιανθής	A	I	1	a	late-blooming	urn:cts:greekLit:tlg0093.tlg001:6:6:10
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:5
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0579.tlg003:285
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:26
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:36
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0199.tlg001.perseus-grc1:
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76305	ὀψιανὸς	A	I	1	a	obsidian	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76306	ὀψιβλαστέω	A	I	1	a	sprout	urn:cts:greekLit:tlg0093.tlg001:6:2:6
76307	ὀψιβλαστής	A	I	1	a	late sprouting	urn:cts:greekLit:tlg0093.tlg001:1:14:3
76307	ὀψιβλαστής	A	I	1	a	late sprouting	urn:cts:greekLit:tlg0093.tlg001:6:6:10
76309	ὀψιγαμέω	A	I	1	a	marry late	urn:cts:greekLit:tlg1764.tlg001:119:3
76310	ὀψιγαμία	A	I	1	a	late marriage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76310	ὀψιγαμία	A	I	1	a	late marriage,	urn:cts:greekLit:tlg9010.tlg001.perseus-grc1:
76311	ὀψιγαμίου	A	I	1	a	for putting off marriage beyond the appointed age	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76311	ὀψιγαμίου	A	I	1	a	for putting off marriage beyond the appointed age	urn:cts:greekLit:tlg0007.tlg032:30
76312	ὀψίγαμος	A	I	1	a	late-married	urn:cts:greekLit:tlg1764.tlg001:118:23
76312	ὀψίγαμος	A	I	1	a	late-married	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76313	ὀψιγενής	A	I	1	a	late-born	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
76313	ὀψιγενής	A	I	1	a	late-born	urn:cts:greekLit:tlg4040.tlg001.perseus-grc1:
76313	ὀψιγενής	A	I	1	a	late-born	urn:cts:greekLit:tlg4085.tlg001.perseus-grc1:
76314	ὀψιγονία	A	I	1	a	posteritas,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76315	ὀψίγονος	A	I	1	a	late-born	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:16:31
76315	ὀψίγονος	A	I	1	a	late-born	urn:cts:greekLit:tlg0093.tlg010:30:6
76315	ὀψίγονος	A	I	1	a	late-born	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:3:353
76315	ὀψίγονος	A	I	1	a	late-born	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:1:302
76315	ὀψίγονος	A	I	2	a	late-born, born in one's old age,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:165
76315	ὀψίγονος	A	I	2	a	late-born, born in one's old age,	urn:cts:greekLit:tlg0074.tlg002:9:2
76315	ὀψίγονος	A	I	2	a	late-born, born in one's old age,	urn:cts:greekLit:tlg0561.tlg001.perseus-grc1:4:6
76315	ὀψίγονος	A	I	3	a	later-born	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:361
76315	ὀψίγονος	A	I	3	a	later-born	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:3
76315	ὀψίγονος	A	I	3	a	later-born	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:24:31
76315	ὀψίγονος	A	I	4	a	late in spawning	urn:cts:greekLit:tlg0086.tlg014:571a:2
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:4:5:5
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:6:5:21
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0007.tlg004:12
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0540.tlg036:18
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0032.tlg014.perseus-grc1:6:4
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0032.tlg010:6:4
76317	ὀψίζω	A	I	1	a	do, go	urn:cts:greekLit:tlg0658.tlg001:5:22
76318	ὀψικαρπέω	A	I	1	a	to be late in fruiting	urn:cts:greekLit:tlg0093.tlg002:1:17:9
76319	ὀψικαρπία	A	I	1	a	late fruiting	urn:cts:greekLit:tlg0093.tlg001:3:2:1
76320	ὀψίκαρπος	A	I	1	a	fruiting late	urn:cts:greekLit:tlg0093.tlg001:6:4:6
76321	ὀψίκλωψ	A	I	1	a	one who steals at night	urn:cts:greekLit:tlg1617.tlg001:2:5
76322	ὀψίκοιτος	A	I	1	a	going late to bed, late-watching	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:889
76323	ὀψιμαθέω	A	I	1	a	learn late	urn:cts:greekLit:tlg0062.tlg033:23
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:greekLit:tlg0010.tlg009.perseus-grc1:2
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:greekLit:tlg0059.tlg007.perseus-grc1:251b
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:greekLit:tlg0537.tlg003:173
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:latinLit:phi0474.phi056.perseus-lat1:9:20:2
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:1:6:35
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:greekLit:tlg0010.tlg021.perseus-grc1:96
76324	ὀψιμαθής	A	I	1	a	late in learning, late to learn	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:409b
76324	ὀψιμαθής	A	II	1	a	vain of late-gotten learning, pedantic	urn:cts:greekLit:tlg0093.tlg009:27
76324	ὀψιμαθής	A	II	1	a	vain of late-gotten learning, pedantic	urn:cts:greekLit:tlg1733.tlg001:70
76324	ὀψιμαθής	A	II	1	a	vain of late-gotten learning, pedantic	urn:cts:greekLit:tlg0062.tlg045:33
76325	ὀψιμαθία	A	I	1	a	late-gotten learning	urn:cts:greekLit:tlg0093.tlg009:27
76325	ὀψιμαθία	A	I	1	a	late-gotten learning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:12:4c
76325	ὀψιμαθία	A	I	1	a	late-gotten learning	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1
76325	ὀψιμαθία	A	I	1	a	late-gotten learning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76325	ὀψιμαθία	A	I	1	a	late-gotten learning	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76325	ὀψιμαθία	A	I	1	a	late-gotten learning	urn:cts:greekLit:tlg2023.tlg001:31:209
76326	ὀψίμοθος	A	I	1	a	coming late to battle	urn:cts:greekLit:tlg2045.tlg001.perseus-grc1:28:92
76326	ὀψίμοθος	A	I	1	a	coming late to battle	urn:cts:greekLit:tlg0023.tlg001.perseus-grc1:1:142
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:2:325
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:17:4
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:5
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0093.tlg001:1:9:7
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0527.tlg002:9:32
76327	ὄψιμος	A	I	1	a	late, slow	Perseus:abo:pap,PSI:4:433:2
76327	ὄψιμος	A	I	1	a	late, slow	Perseus:abo:pap,P.Cair.Zen.:299:2
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:1:10
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0031.tlg020.perseus-grc1:5:7
76327	ὄψιμος	A	I	1	a	late, slow	Perseus:abo:pap,P.Fay.:133:9
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76327	ὄψιμος	A	I	1	a	late, slow	Perseus:abo:pap,P.Tebt.:72:361
76327	ὄψιμος	A	I	1	a	late, slow	Perseus:abo:pap,P.Oxy.:474:24
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg4036.tlg001.perseus-grc1:
76327	ὄψιμος	A	I	1	a	late, slow	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:483
76328	ὀψίνοος	A	I	1	a	late-observing	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:5:28
76332	ὄψιος	A	I	1	a	late	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:4(3).35(53)
76332	ὄψιος	A	I	1	a	late	urn:cts:greekLit:tlg0086.tlg014:553b:20
76332	ὄψιος	A	I	1	a	late	urn:cts:greekLit:tlg0086.tlg014:627b:20
76332	ὄψιος	A	I	1	a	late	urn:cts:greekLit:tlg0093.tlg001:2:8:1
76332	ὄψιος	A	I	1	a	late	urn:cts:greekLit:tlg0093.tlg001:8:4:3
76332	ὄψιος	A	I	1	a	late	urn:cts:greekLit:tlg0086.tlg014:543a:10
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0086.tlg026:362a:24
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0093.tlg002:1:10:5
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:5:4:3
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:433a
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0093.tlg001:3:2:1
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0458.tlg001:119:11
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0059.tlg022:326c
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:4:5:18
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg4338.tlg001.perseus-grc1:
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0093.tlg002:4:8:3
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0093.tlg001:3:4:6
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0033.tlg005:6:82
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
76332	ὄψιος	A	II	1	a	later	urn:cts:greekLit:tlg0542.tlg001:1:69
76332	ὄψιος	A	II	1	a	later	Perseus:abo:pap,BGU:759:6
76332	ὄψιος	A	II	1	a	later	http://www.trismegistos.org/text/3863
