51583	καβάδης	A	I	1	a	military garment named after the Persian king	urn:cts:greekLit:tlg9022.tlg001:12:792
61224	κωκύω	A	I	2	a	lament	urn:cts:greekLit:tlg2046.tlg001.perseus-grc1:3:779
61224	κωκύω	A	I	2	a	lament	urn:cts:greekLit:tlg2046.tlg001.perseus-grc1:460
61226	κωλακρετέω	A	I	1	a	to be a	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61226	κωλακρετέω	A	I	1	a	to be a	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:3660
61229	κωλάριον	A	I	1	a	fragment of a verse, hemstïch	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61229	κωλάριον	A	I	1	a	fragment of a verse, hemstïch	urn:cts:greekLit:tlg0545.tlg004:168
61229	κωλάριον	A	I	1	a	fragment of a verse, hemstïch	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:179
61230	κωλέα	A	I	1	a	prize given in a contest	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61230	κωλέα	A	I	1	a	prize given in a contest	urn:cts:greekLit:tlg0521.tlg001:82
61230	κωλέα	A	I	1	a	prize given in a contest	urn:cts:greekLit:tlg0521.tlg001:92
61230	κωλέα	A	I	1	a	prize given in a contest	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61230	κωλέα	A	I	1	a	prize given in a contest	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61230	κωλέα	A	I	1	a	prize given in a contest	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:1128
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0019.tlg012:224
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0032.tlg014.perseus-grc1:50:30
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0497.tlg001:17
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0403.tlg001:7
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0267.tlg001:6:1
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0062.tlg046:6
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61231	κωλῆ	A	I	1	a	thighbone with the flesh on it, ham	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61231	κωλῆ	A	II	1	a	membrum virile	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:989
61231	κωλῆ	A	II	1	a	membrum virile	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:1019
61233	κωλήν	A	I	1	a	thigh, leg	Eur. Fr. 677
61233	κωλήν	A	I	1	a	thigh, leg	urn:cts:greekLit:tlg0461.tlg001:47
61233	κωλήν	A	I	1	a	thigh, leg	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:7:62
61233	κωλήν	A	I	1	a	thigh, leg	urn:cts:greekLit:tlg0086.tlg014:516b:1
61233	κωλήν	A	I	1	a	thigh, leg	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:1129
61235	κώληψ	A	I	1	a	hollow of the knee	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:23:726
61235	κώληψ	A	I	1	a	hollow of the knee	urn:cts:greekLit:tlg0022.tlg001:424
61237	Κωλιάς	A	I	2	a	potter's clay	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61238	κωλίζω	A	I	1	a	to be arranged according to	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61238	κωλίζω	A	I	1	a	to be arranged according to	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
61239	κωλικεύομαι	A	I	1	a	suffer from colic	urn:cts:greekLit:tlg0732.tlg002:2:73
61239	κωλικεύομαι	A	I	1	a	suffer from colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61239	κωλικεύομαι	A	I	1	a	suffer from colic	urn:cts:greekLit:tlg0402.tlg001:8:2
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0402.tlg001:11:6
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0280.tlg001:13:276
61240	κωλικός	A	I	1	a	suffering in the colon, having colic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61242	κωλόβαθρον	A	I	1	a	stilt	urn:cts:greekLit:tlg0553.tlg001:3:15
61243	κωλοειδής	A	I	1	a	in members.	urn:cts:greekLit:tlg0598.tlg001:8:9
61244	κωλομετρία	A	I	1	a	measurement of metrical phrases	urn:cts:greekLit:tlg0598.tlg001:11:4
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:325
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:183
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0011.tlg006.perseus-grc1:42
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0006.tlg014.perseus-grc1:1301
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0006.tlg017.perseus-grc1:168
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:81
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:19
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:1185
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0059.tlg031:91e
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0086.tlg014:498a:3
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0086.tlg030:690a:20
61245	κῶλον	A	I	1	a	limb, member	urn:cts:greekLit:tlg0059.tlg031:76e
61245	κῶλον	A	I	3	a	limb, arm	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	I	3	a	limb, arm	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	I	3	a	limb, arm	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	I	3	a	limb, arm	urn:cts:greekLit:tlg0654.tlg002:30
61245	κῶλον	A	II	1	a	side	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:2:126
61245	κῶλον	A	II	1	a	side	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:134
61245	κῶλον	A	II	1	a	side	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:62
61245	κῶλον	A	II	1	a	side	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:108
61245	κῶλον	A	II	1	a	side	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:947e
61245	κῶλον	A	II	1	b	upright	urn:cts:greekLit:tlg1165.tlg001:182:5
61245	κῶλον	A	II	2	a	limb	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	II	2	a	limb	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:344
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1409b:13
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0081.tlg012:22
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0613.tlg001:1
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0592.tlg004:1:3
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0592.tlg004:2:3
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg0598.tlg001:3:721
61245	κῶλον	A	II	3	a	member	urn:cts:greekLit:tlg2018.tlg002:6:16
61245	κῶλον	A	II	4	a	metrical unit containing fewer than three	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61245	κῶλον	A	II	4	a	metrical unit containing fewer than three	urn:cts:greekLit:tlg1402.tlg001:1
61245	κῶλον	A	II	4	a	metrical unit containing fewer than three	urn:cts:greekLit:tlg0081.tlg012:19
61245	κῶλον	A	II	5	a	a sling,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61246	κωλοπλάστης	A	I	1	a	manufacturer of artificial limbs	Perseus:abo:pap,P.Giss.:20:20
61247	κωλοτομέω	A	I	1	a	cut off limbs	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:862
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5:30
61248	κώλυμα	A	I	1	a	hindrance	Perseus:abo:pap,P.Frankf.:1:100
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0081.tlg001:9:9
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:67
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:16
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:418e
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg1545.tlg001:4:12
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0627.tlg021:8
61248	κώλυμα	A	I	1	a	hindrance	urn:cts:greekLit:tlg0093.tlg002:2:7:5
61248	κώλυμα	A	II	1	a	defence against	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:7:53
61248	κώλυμα	A	II	1	a	defence against	urn:cts:greekLit:tlg0015.tlg001:1:17:10
61249	κωλυμάτιον	A	I	1	a	catch	urn:cts:greekLit:tlg0559.tlg001:1:17
61250	κωλύμη	A	I	1	a	hindering	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:92
61250	κωλύμη	A	I	1	a	hindering	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:63
61250	κωλύμη	A	I	1	a	hindering	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61250	κωλύμη	A	I	1	a	hindering	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61251	κωλυπηγορέω	A	I	1	a	talk grandly	urn:cts:greekLit:tlg0748.tlg001:p.43
61251	κωλυπηγορέω	A	I	1	a	talk grandly	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
61252	κωλυσανέμας	A	I	1	a	checking the winds	urn:cts:greekLit:tlg1733.tlg001:94
61252	κωλυσανέμας	A	I	1	a	checking the winds	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61253	κωλυσίδειπνος	A	I	1	a	interrupting the banquet	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61253	κωλυσίδειπνος	A	I	1	a	interrupting the banquet	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:2:63d
61253	κωλυσίδειπνος	A	I	1	a	interrupting the banquet	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61254	κωλυσιδρόμης	A	I	1	a	one who obstructs the course	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:198
61255	κωλυσιεργέω	A	I	1	a	hinder, obstruct operations	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:6:15:5
61255	κωλυσιεργέω	A	I	1	a	hinder, obstruct operations	urn:cts:greekLit:tlg0018.tlg001:1:64
61255	κωλυσιεργέω	A	I	1	a	hinder, obstruct operations	urn:cts:greekLit:tlg0018.tlg001:240
61255	κωλυσιεργέω	A	I	1	a	hinder, obstruct operations	urn:cts:greekLit:tlg0526.tlg001.perseus-grc1:15:11:7
61256	κωλυσιεργός	A	I	1	a	hindering from work	urn:cts:greekLit:tlg2023.tlg002:21
61257	κώλυσις	A	I	1	a	prevention	urn:cts:greekLit:tlg0059.tlg007.perseus-grc1:220c
61257	κώλυσις	A	I	1	a	prevention	urn:cts:greekLit:tlg0086.tlg044:161a:15
61257	κώλυσις	A	I	1	a	prevention	urn:cts:greekLit:tlg1595.tlg113:19
61257	κώλυσις	A	I	1	a	prevention	urn:cts:greekLit:tlg0551.tlg017.perseus-grc1:1:1
61257	κώλυσις	A	I	1	a	prevention	urn:cts:greekLit:tlg0551.tlg017.perseus-grc1:142:24
61258	κωλυτέον	A	I	1	a	one must hinder	urn:cts:greekLit:tlg0032.tlg008.perseus-grc1:8:9
61258	κωλυτέον	A	I	1	a	one must hinder	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61258	κωλυτέον	A	I	2	a	to be hindered	urn:cts:greekLit:tlg0627.tlg010.perseus-grc1:58
61258	κωλυτέον	A	I	2	a	to be hindered	urn:cts:greekLit:tlg0081.tlg001:10:40
61260	κωλυτήριος	A	I	1	a	preventive	urn:cts:greekLit:tlg0081.tlg001:11:62
61260	κωλυτήριος	A	I	1	a	preventive	urn:cts:greekLit:tlg2023.tlg001:28:141
61260	κωλυτήριος	A	I	1	a	preventive	urn:cts:greekLit:tlg0569.tlg001:4
61260	κωλυτήριος	A	I	1	a	preventive	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61261	κωλυτής	A	I	1	a	hinderer	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3:23
61261	κωλυτής	A	I	1	a	hinderer	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:72
61261	κωλυτής	A	I	1	a	hinderer	urn:cts:greekLit:tlg0059.tlg032:109a
61261	κωλυτής	A	I	1	a	hinderer	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61261	κωλυτής	A	I	1	a	hinderer	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg0032.tlg002.perseus-grc1:4:5:7
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1362a:29
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1096b:12
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg0093.tlg005:45
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg0537.tlg006:2p.52U
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg2034.tlg003:2:47
61262	κωλυτικός	A	I	1	a	preventive	urn:cts:greekLit:tlg1764.tlg001:178:30
61263	κωλυτός	A	I	1	a	to be hindered	urn:cts:greekLit:tlg0074.tlg-02:2:5:8
61263	κωλυτός	A	I	1	a	to be hindered	urn:cts:greekLit:tlg0074.tlg-02:1:17:27
61264	κωλύφιον	A	I	1	a	colyphium	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:92
61264	κωλύφιον	A	I	1	a	colyphium	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61265	κωλύω	A	I	1	a	hinder, prevent	urn:cts:greekLit:tlg0541.tlg009:10
61265	κωλύω	A	I	1	a	from	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:142
61265	κωλύω	A	I	1	a	from	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:621b
61265	κωλύω	A	I	1	a	from	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:391
61265	κωλύω	A	I	1	a	from	urn:cts:greekLit:tlg0081.tlg001:2:3
61265	κωλύω	A	I	2	a	hinder	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:3:2:21
61265	κωλύω	A	I	2	a	hinder	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:1:6:2
61265	κωλύω	A	I	2	a	hinder	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:1:3:11
61265	κωλύω	A	I	2	a	hinder	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:3:3:51
61265	κωλύω	A	I	2	a	hinder	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:6:55:3
61265	κωλύω	A	I	3	a	prevent	urn:cts:greekLit:tlg0006.tlg018.perseus-grc1:1390
61265	κωλύω	A	I	3	a	prevent	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:4:2:24
61265	κωλύω	A	I	3	a	prevent	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:8
61265	κωλύω	A	I	3	a	prevent	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:14
61265	κωλύω	A	I	3	a	prevent	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:64
61265	κωλύω	A	I	3	a	prevent	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:129
61265	κωλύω	A	I	3	b	withhold	urn:cts:greekLit:tlg0527.tlg001:23:6
61265	κωλύω	A	I	3	b	withhold	urn:cts:greekLit:tlg0031.tlg003.perseus-grc1:6:29
61265	κωλύω	A	I	4	a	hinder	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:35
61265	κωλύω	A	I	4	a	hinder	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1113b:26
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:499
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0007.tlg052:10
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:4:5:20
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0014.tlg001.perseus-grc1:12
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0019.tlg012:100
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:6:91
61265	κωλύω	A	I	5	a	intercessio	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:37
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:3
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:149
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:1448
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0059.tlg012:268e
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:463
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0059.tlg006.perseus-grc1:143a
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:723
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:972
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0059.tlg021:272d
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0059.tlg001.perseus-grc1:9d
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0059.tlg008.perseus-grc1:292a
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0059.tlg023:458d
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0006.tlg015.perseus-grc1:990
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:144
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61265	κωλύω	A	I	6	a	there is	urn:cts:greekLit:tlg0086.tlg031:202b:9
61267	κωλωτοειδής	A	I	1	a	shaped like a lizard	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:4:56
61268	κῶμα	A	I	1	a	deep sleep	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:14:359
61268	κῶμα	A	I	1	a	deep sleep	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:18:201
61268	κῶμα	A	I	1	a	deep sleep	urn:cts:greekLit:tlg0020.tlg001.perseus-grc1:798
61268	κῶμα	A	I	1	a	deep sleep	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:4
61268	κῶμα	A	I	1	a	deep sleep	urn:cts:greekLit:tlg0005.tlg002.perseus-grc1:3:6
61268	κῶμα	A	I	1	a	deep sleep	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:1:12
61268	κῶμα	A	I	2	a	lethargic state, coma	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:3:6
61268	κῶμα	A	I	2	a	lethargic state, coma	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61268	κῶμα	A	I	2	a	lethargic state, coma	urn:cts:greekLit:tlg0022.tlg002:458
61269	κωμάδιος	A	I	1	a	of a	urn:cts:greekLit:tlg0022.tlg002:p.542
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0020.tlg003.perseus-grc1:281
61270	κωμάζω	A	I	1	a	revel, make merry	Thgn. 1065
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:764
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0006.tlg002.perseus-grc1:815
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:637a
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:287
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0566.tlg001:153
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0540.tlg014.perseus-grc1:25
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg1595.tlg602:p.47
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:9:1
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0014.tlg019.perseus-grc1:287
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:200
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:214
61270	κωμάζω	A	I	1	a	revel, make merry	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:211
61270	κωμάζω	A	I	1	a	revel, make merry	http://www.trismegistos.org/text/9139
61270	κωμάζω	A	I	1	a	revel, make merry	http://www.trismegistos.org/text/76009
61270	κωμάζω	A	II	1	a	celebrate a	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:9:4
61270	κωμάζω	A	II	1	a	celebrate a	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:11:28
61270	κωμάζω	A	II	1	a	celebrate a	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:
61270	κωμάζω	A	II	2	a	approach with a	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:7(6).20
61270	κωμάζω	A	II	2	a	approach with a	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:9:89
61270	κωμάζω	A	II	2	a	approach with a	urn:cts:greekLit:tlg0007.tlg058:26
61270	κωμάζω	A	II	3	a	honour	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:10:35
61270	κωμάζω	A	II	3	a	honour	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:4(3).72
61270	κωμάζω	A	II	3	a	honour	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:2:24
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0383.tlg001:56
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0017.tlg003.perseus-grc1:14
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0062.tlg067:1:4
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:3:1
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:8:348c
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0074.tlg001:7:24:4
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0640.tlg001:1:6
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:13:574e
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0647.tlg001.perseus-grc1:314
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg2051.tlg001:2:18
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0097.tlg001:8:60
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:160
61270	κωμάζω	A	III	1	a	break in upon in the manner of revellers, serenade	urn:cts:greekLit:tlg0596.tlg001:3:53
61271	κωμαίνω	A	I	1	a	to be drowsy	urn:cts:greekLit:tlg0627.tlg023:2:22
61271	κωμαίνω	A	I	1	a	to be drowsy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61272	κωμαῖος	A	I	1	a	of a village	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
61272	κωμαῖος	A	I	1	a	of a village	urn:cts:greekLit:tlg1286.tlg001:2
61273	κώμακον	A	I	1	a	spice-nutmeg	urn:cts:greekLit:tlg0093.tlg001:9:7:2
61273	κώμακον	A	I	1	a	spice-nutmeg	urn:cts:latinLit:phi0978.phi001:12:135
61273	κώμακον	A	I	1	a	spice-nutmeg	urn:cts:latinLit:phi0978.phi001:13:18
61274	κώμαξ	A	I	1	a	debauchee	urn:cts:greekLit:tlg4083.tlg001:1749:28
