102123	ταβαίτας	A	I	1	a	wooden bowl	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:14:500d
105647	τρυγάω	A	II	1	a	gather	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:437
105647	τρυγάω	A	II	1	a	gather	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:530
105647	τρυγάω	A	II	1	a	gather	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:19:19
105647	τρυγάω	A	II	2	a	strip	urn:cts:greekLit:tlg0019.tlg010.perseus-grc1:886
105647	τρυγάω	A	II	2	a	strip	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:634
105647	τρυγάω	A	II	3	a	strip	urn:cts:greekLit:tlg0062.tlg069:1:2
105647	τρυγάω	A	II	3	a	strip	Perseus:abo:pap,BGU:1855:13
105650	τρυγερός	A	I	1	a	full of lees,	urn:cts:greekLit:tlg0499.tlg001:12
105652	τρύγη	A	I	1	a	grain-crop, corn,	urn:cts:greekLit:tlg0013.tlg003.perseus-grc1:55
105652	τρύγη	A	I	1	a	grain-crop, corn,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:24
105652	τρύγη	A	I	1	a	grain-crop, corn,	urn:cts:greekLit:tlg4099.tlg001:167:24
105652	τρύγη	A	I	1	a	grain-crop, corn,	urn:cts:greekLit:tlg4083.tlg001:1003:59
105652	τρύγη	A	I	2	a	vintage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105652	τρύγη	A	I	2	a	vintage,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:2:40b
105652	τρύγη	A	I	2	a	vintage,	Perseus:abo:pap,P.Ryl.:157:18
105652	τρύγη	A	I	2	a	vintage,	urn:cts:greekLit:tlg1429.tlg001:p.63
105652	τρύγη	A	I	2	a	vintage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105652	τρύγη	A	I	2	a	vintage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105652	τρύγη	A	II	1	a	dryness,	urn:cts:greekLit:tlg0022.tlg001:368
105654	τρυγήσιμος	A	I	1	a	ripe for gathering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105654	τρυγήσιμος	A	I	1	a	ripe for gathering,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105655	τρύγησις	A	I	1	a	harvest, vintage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105655	τρύγησις	A	I	1	a	harvest, vintage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105656	τρυγητήρ	A	I	1	a	one who gathers ripe fruit,	urn:cts:greekLit:tlg0020.tlg003.perseus-grc1:293
105657	τρυγητήριον	A	I	1	a	wine-press,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105659	τρυγητικός	A	I	1	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105659	τρυγητικός	A	I	1	a	of	Perseus:abo:pap,PSI:8:953:19
105659	τρυγητικός	A	I	1	a	of	http://www.trismegistos.org/text/65030
105660	τρύγητος	A	I	1	a	gathering of fruits, vintage, harvest,	urn:cts:greekLit:tlg0527.tlg048:24:13
105660	τρύγητος	A	I	1	a	gathering of fruits, vintage, harvest,	Perseus:abo:pap,P.Cair.Zen.:355:113
105660	τρύγητος	A	I	1	a	gathering of fruits, vintage, harvest,	Perseus:abo:pap,P.Tebt.:120:120
105660	τρύγητος	A	I	1	a	gathering of fruits, vintage, harvest,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105660	τρύγητος	A	I	1	a	gathering of fruits, vintage, harvest,	urn:cts:greekLit:tlg0542.tlg001:1:61
105660	τρύγητος	A	I	2	a	time thereof, harvest	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:4:84
105660	τρύγητος	A	I	2	a	time thereof, harvest	urn:cts:greekLit:tlg0093.tlg001:5:1:2
105660	τρύγητος	A	I	2	a	time thereof, harvest	urn:cts:greekLit:tlg0093.tlg001:9:11:8
105660	τρύγητος	A	I	2	a	time thereof, harvest	urn:cts:greekLit:tlg0527.tlg037:4:7
105660	τρύγητος	A	I	2	a	time thereof, harvest	urn:cts:greekLit:tlg0062.tlg031:22
105660	τρύγητος	A	I	2	a	time thereof, harvest	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105660	τρύγητος	A	II	1	a	fruit gathered, crop,	urn:cts:greekLit:tlg0527.tlg039:1:11
105660	τρύγητος	A	III	1	a	wine-press,	urn:cts:greekLit:tlg0057.tlg010.perseus-grc1:1:15
105660	τρύγητος	A	IV	1	a	drying up	urn:cts:greekLit:tlg0022.tlg001:368
105660	τρύγητος	A	IV	1	a	drying up	urn:cts:greekLit:tlg0022.tlg001:1:220
105660	τρύγητος	A	IV	1	a	drying up	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105660	τρύγητος	A	IV	1	a	drying up	urn:cts:greekLit:tlg0708.tlg001:p.17
105660	τρύγητος	A	IV	1	a	drying up	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:386
105662	τρυγηφάγος	A	I	1	a	devouring crops,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105662	τρυγηφάγος	A	I	1	a	devouring crops,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105662	τρυγηφάγος	A	I	1	a	devouring crops,	urn:cts:greekLit:tlg0232.tlg001:97
105663	τρυγηφάνιος	A	I	1	a	second	urn:cts:greekLit:tlg0542.tlg001:6:17
105663	τρυγηφάνιος	A	I	1	a	second	urn:cts:greekLit:tlg0542.tlg001:7:151
105664	τρυγηφόρος	A	I	1	a	bearing corn	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:529
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:11
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg1599.tlg001:86:29
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg0719.tlg003.perseus-grc1:2:3
105665	τρυγία	A	I	1	a	lees, sediment,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105665	τρυγία	A	I	2	a	new wine	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1
105665	τρυγία	A	I	2	a	new wine	http://www.trismegistos.org/text/25648
105666	τρυγίας	A	I	1	a	full of lees	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105666	τρυγίας	A	I	1	a	full of lees	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:76
105666	τρυγίας	A	II	2	a	new wine	urn:cts:greekLit:tlg0087.tlg036:1
105666	τρυγίας	A	II	2	a	new wine	Perseus:abo:pap,BGU:417:9
105667	τρυγίζω	A	I	1	a	look like lees	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:2:9
105668	τρυγικός	A	I	1	a	of lees,	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:628
105668	τρυγικός	A	I	1	a	of lees,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105668	τρυγικός	A	I	1	a	of lees,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105669	τρύγινον	A	I	1	a	made from lees,	urn:cts:latinLit:phi0978.phi001:35:42
105673	τρυγοδίφησις	A	I	1	a	diving into lees,	urn:cts:greekLit:tlg0542.tlg001:9:122
105673	τρυγοδίφησις	A	I	1	a	diving into lees,	urn:cts:greekLit:tlg0542.tlg001:124
105674	τρυγόζω	A	I	1	a	Philologische Abhandlungen Martin Herz . . dargebracht	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105674	τρυγόζω	A	I	1	a	Philologische Abhandlungen Martin Herz . . dargebracht	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1888
105674	τρυγόζω	A	I	1	a	Philologische Abhandlungen Martin Herz . . dargebracht	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:227
105675	τρυγοιπέω	A	I	1	a	strain wine,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105676	τρύγοιπος	A	I	1	a	strainingcloth	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:535
105676	τρύγοιπος	A	I	1	a	strainingcloth	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:1087
105676	τρύγοιπος	A	I	1	a	strainingcloth	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:270
105676	τρύγοιπος	A	I	1	a	strainingcloth	urn:cts:greekLit:tlg0542.tlg001:6:19
105676	τρύγοιπος	A	I	1	a	strainingcloth	urn:cts:greekLit:tlg0542.tlg001:10:75
105678	τρυγόνιον	A	II	1	a	deherb.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105678	τρυγόνιον	A	II	1	a	deherb.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:56
105679	τρυγόνιος	A	I	1	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:11
105679	τρυγόνιος	A	I	1	a	of	urn:cts:greekLit:tlg0023.tlg001.perseus-grc1:2:480
105680	τρύγος	A	I	1	a	Cat. Cod.Astr.	urn:cts:greekLit:tlg1144.tlg001:7:126
105680	τρύγος	A	I	1	a	Cat. Cod.Astr.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105681	τρυγοσώματος	A	I	1	a	wasting the body,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105684	τρύγω	A	I	1	a	dry,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:24
105684	τρύγω	A	I	1	a	dry,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105684	τρύγω	A	I	1	a	dry,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105684	τρύγω	A	I	1	a	dry,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0627.tlg017:542
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:1:14
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:2:9
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:2:4
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0565.tlg001:2:4
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0565.tlg001:1:91
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg1248.tlg001:6:6:8
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0086.tlg036:926b:35
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105686	τρυγώδης	A	I	1	a	like lees	urn:cts:greekLit:tlg0564.tlg004:31
105687	τρυγῳδία	A	I	1	a	lees	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105687	τρυγῳδία	A	I	1	a	lees	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105687	τρυγῳδία	A	I	1	a	lees	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:2:40b
105689	τρυγῳδοποιομουσική	A	I	1	a	the art of comedy,	urn:cts:greekLit:tlg0019.tlg012:333
105690	τρυγῳδός	A	I	1	a	must-singer	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:650
105690	τρυγῳδός	A	I	1	a	must-singer	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:1537
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:302
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:979
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0031.tlg003.perseus-grc1:2:24
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:145
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0541.tlg001:416
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0402.tlg001:92:3
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:15:88
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0640.tlg001:3:29
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0097.tlg001:7:71
105691	τρυγών	A	I	1	a	turtle-dove, Columba turtur,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105691	τρυγών	A	II	1	a	sting-ray,	urn:cts:greekLit:tlg0521.tlg001:66
105691	τρυγών	A	II	1	a	sting-ray,	urn:cts:greekLit:tlg0086.tlg014:489b:31
105691	τρυγών	A	II	1	a	sting-ray,	urn:cts:greekLit:tlg0410.tlg001:26:23
105691	τρυγών	A	II	1	a	sting-ray,	urn:cts:greekLit:tlg1248.tlg001:6:9:6
105691	τρυγών	A	II	1	a	sting-ray,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:8
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0614.tlg001:112:8
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0007.tlg063.perseus-grc1:
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0542.tlg001:5:89
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg4083.tlg001:229:24
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105693	τρύζω	A	I	1	a	make a low murmuring sound,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:9:311
105693	τρύζω	A	I	2	a	squirt out with a noise,	urn:cts:greekLit:tlg0627.tlg003.perseus-grc1:11
105693	τρύζω	A	I	2	a	squirt out with a noise,	urn:cts:greekLit:tlg0627.tlg036:2:131
105693	τρύζω	A	I	2	a	squirt out with a noise,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:247
105693	τρύζω	A	I	2	a	squirt out with a noise,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105693	τρύζω	A	I	3	a	creak,	urn:cts:greekLit:tlg0638.tlg002:37
105694	τρυηλίς	A	I	1	a	ladle, spoon,	urn:cts:greekLit:tlg0062.tlg046:7
105694	τρυηλίς	A	I	1	a	ladle, spoon,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105695	τρυλίζω	A	I	1	a	gurgle,	urn:cts:greekLit:tlg0627.tlg032:6
105695	τρυλίζω	A	I	1	a	gurgle,	urn:cts:greekLit:tlg0542.tlg001:5:89
105696	τρυλισμός	A	I	1	a	gurgling,	urn:cts:greekLit:tlg0627.tlg036:1:32
105696	τρυλισμός	A	I	1	a	gurgling,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105698	τρῦμα	A	I	1	a	hole,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:447
105699	τρυμαλιά	A	I	1	a	hole,	urn:cts:greekLit:tlg1691.tlg001:1
105699	τρυμαλιά	A	I	1	a	hole,	urn:cts:greekLit:tlg0527.tlg049:13:4
105699	τρυμαλιά	A	I	1	a	hole,	urn:cts:greekLit:tlg0031.tlg002.perseus-grc1:10:25
105699	τρυμαλιά	A	I	1	a	hole,	urn:cts:greekLit:tlg0031.tlg002.perseus-grc1:p.238
105699	τρυμαλιά	A	I	1	a	hole,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105699	τρυμαλιά	A	I	1	a	hole,	urn:cts:greekLit:tlg0096.tlg002:26
105702	τρύμη	A	I	1	a	hole,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:447
105702	τρύμη	A	II	1	a	sharp fellow, sly knave,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:448
105703	τρύξ	A	I	1	a	wine not yet fermented and racked off, must,	urn:cts:greekLit:tlg0237.tlg001:41
105703	τρύξ	A	I	1	a	wine not yet fermented and racked off, must,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:50
105703	τρύξ	A	I	1	a	wine not yet fermented and racked off, must,	urn:cts:greekLit:tlg0434.tlg001:250
105703	τρύξ	A	I	1	a	wine not yet fermented and racked off, must,	http://www.trismegistos.org/text/28471
105703	τρύξ	A	I	1	a	wine not yet fermented and racked off, must,	urn:cts:latinLit:phi0474.phi057.perseus-lat1:2:12:3
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0232.tlg001:4
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:1085
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0486.tlg001:249
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0565.tlg001:1:88
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0565.tlg001:2:41
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:7:70
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0062.tlg022:19
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:23
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0542.tlg001:1:245
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0022.tlg001:932
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	II	1	a	lees of wine, dregs,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	II	2	a	dross,	urn:cts:greekLit:tlg0022.tlg002:51
105703	τρύξ	A	II	2	a	dross,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	II	3	a	faecal matter	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:5:79
105703	τρύξ	A	II	3	a	faecal matter	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	II	4	a	old man	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	II	4	a	old man	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:1309
105703	τρύξ	A	II	4	a	old man	urn:cts:greekLit:tlg0019.tlg011.perseus-grc1:1086
105703	τρύξ	A	III	1	a	second wine	urn:cts:greekLit:tlg0627.tlg031:2:52
105703	τρύξ	A	III	1	a	second wine	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	III	1	a	second wine	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	IV	1	a	salt of tartar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	IV	1	a	salt of tartar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	IV	1	a	salt of tartar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105703	τρύξ	A	IV	1	a	salt of tartar,	urn:cts:greekLit:tlg0093.tlg001:9:9:3
105704	τρύος	A	I	1	a	distress, toil, labour,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105704	τρύος	A	I	1	a	distress, toil, labour,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105705	τρῦπα	A	I	1	a	Gloss.;	urn:cts:greekLit:tlg4083.tlg001:1069:19
105705	τρῦπα	A	I	1	a	Gloss.;	urn:cts:greekLit:tlg0087.tlg036:89
105705	τρῦπα	A	I	1	a	Gloss.;	urn:cts:greekLit:tlg0087.tlg036:136
105705	τρῦπα	A	I	1	a	Gloss.;	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105705	τρῦπα	A	I	1	a	Gloss.;	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105706	τρυπαλώπηξ	A	I	1	a	a fox that penetrates anywhere, sly knave,	urn:cts:greekLit:tlg0408.tlg001:1170
105708	τρυπανία	A	I	1	a	thong for working a	urn:cts:greekLit:tlg0542.tlg001:10:146
105709	τρυπανίζω	A	I	1	a	bore through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105710	τρυπανικός	A	I	1	a	of trepanning,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105710	τρυπανικός	A	I	1	a	of trepanning,	urn:cts:greekLit:tlg2123.tlg001:12:275
105712	τρυπανισμός	A	I	1	a	boring, piercing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105713	τρυπανοειδής	A	I	1	a	like an auger,	urn:cts:greekLit:tlg0363.tlg007:19
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:9:385
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:1:14
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:461
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:388a
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0480.tlg001:9
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105714	τρύπανον	A	I	1	a	borer, auger,	urn:cts:greekLit:tlg0058.tlg001.perseus-grc1:32:5
105714	τρύπανον	A	II	1	a	trepan,	urn:cts:greekLit:tlg0627.tlg007.perseus-grc1:18
105714	τρύπανον	A	II	1	a	trepan,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105714	τρύπανον	A	II	1	a	trepan,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105714	τρύπανον	A	III	1	a	fire-drill	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1
105714	τρύπανον	A	III	1	a	fire-drill	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:708
105714	τρύπανον	A	III	1	a	fire-drill	urn:cts:greekLit:tlg0093.tlg001:5:9:7
105714	τρύπανον	A	III	1	a	fire-drill	urn:cts:greekLit:tlg0093.tlg005:64
105714	τρύπανον	A	IV	1	a	fellows who will do nothing without driving,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105715	τρυπανοῦχος	A	I	1	a	handle of a borer,	urn:cts:greekLit:tlg0542.tlg001:7:113
105715	τρυπανοῦχος	A	I	1	a	handle of a borer,	urn:cts:greekLit:tlg0542.tlg001:10:146
105716	τρυπανώδης	A	I	1	a	piercing,	urn:cts:greekLit:tlg0715.tlg001:3:43
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:9:384
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0627.tlg007.perseus-grc1:18
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:387e
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg2494.tlg001:308
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0061.tlg005:169
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:222
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:858
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0032.tlg006.perseus-grc1:3:1:31
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0026.tlg001.perseus-grc1:79
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0086.tlg003.perseus-grc1:68:2
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0086.tlg003.perseus-grc1:69:1
105717	τρυπάω	A	I	1	a	bore, pierce through,	urn:cts:greekLit:tlg0062.tlg038:16
105719	τρύπημα	A	I	1	a	that which is bored, a hole,	urn:cts:greekLit:tlg0461.tlg001:354
105719	τρύπημα	A	I	1	a	that which is bored, a hole,	urn:cts:greekLit:tlg0086.tlg003.perseus-grc1:69:1
105719	τρύπημα	A	I	1	a	that which is bored, a hole,	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:1234
105719	τρύπημα	A	I	1	a	that which is bored, a hole,	urn:cts:greekLit:tlg0620.tlg001:1
