112910	χά	A	I	1	a	ha! ha!,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115055	χρῶμα	A	IV	1	a	complexion, character of style	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115055	χρῶμα	A	IV	1	a	complexion, character of style	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115055	χρῶμα	A	IV	1	a	complexion, character of style	urn:cts:greekLit:tlg0592.tlg004:1:12
115055	χρῶμα	A	IV	2	a	ornaments, embellishments,	urn:cts:greekLit:tlg0059.tlg012:239d
115055	χρῶμα	A	IV	2	a	ornaments, embellishments,	urn:cts:greekLit:tlg0059.tlg023:465b
115055	χρῶμα	A	IV	2	a	ornaments, embellishments,	urn:cts:greekLit:tlg0081.tlg012:20
115055	χρῶμα	A	IV	2	a	ornaments, embellishments,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:601b
115055	χρῶμα	A	IV	3	a	modification	urn:cts:greekLit:tlg0410.tlg001:209:4
115055	χρῶμα	A	IV	3	a	modification	urn:cts:greekLit:tlg0583.tlg001:66
115055	χρῶμα	A	IV	3	b	chromatic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115055	χρῶμα	A	IV	3	b	chromatic	Perseus:abo:pap,P.Hib.:1:13:22
115055	χρῶμα	A	IV	3	b	chromatic	urn:cts:greekLit:tlg0361.tlg001:3
115055	χρῶμα	A	IV	3	b	chromatic	urn:cts:greekLit:tlg2136.tlg001:23
115055	χρῶμα	A	IV	3	b	chromatic	urn:cts:greekLit:tlg0361.tlg001:7
115055	χρῶμα	A	IV	4	a	complexion, colourable pretence,	urn:cts:greekLit:tlg0592.tlg002:1
115055	χρῶμα	A	IV	4	a	complexion, colourable pretence,	urn:cts:greekLit:tlg0592.tlg002:3
115055	χρῶμα	A	IV	4	a	complexion, colourable pretence,	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:19
115055	χρῶμα	A	IV	4	a	complexion, colourable pretence,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:12
115055	χρῶμα	A	VI	1	a	complexion	urn:cts:greekLit:tlg4024.tlg001:1:3
115055	χρῶμα	A	VI	1	a	complexion	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
115055	χρῶμα	A	VI	1	a	complexion	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115056	χρωματίζω	A	I	1	a	colour, tinge,	urn:cts:greekLit:tlg0086.tlg030:664b:16
115056	χρωματίζω	A	I	1	a	colour, tinge,	urn:cts:greekLit:tlg0086.tlg012:747a:10
115056	χρωματίζω	A	I	1	a	colour, tinge,	urn:cts:greekLit:tlg0093.tlg010:31
115056	χρωματίζω	A	I	1	a	colour, tinge,	urn:cts:greekLit:tlg0402.tlg001:188:4
115056	χρωματίζω	A	I	1	a	colour, tinge,	urn:cts:greekLit:tlg0627.tlg017:380
115056	χρωματίζω	A	I	1	a	colour, tinge,	urn:cts:greekLit:tlg0086.tlg026:342b:4
115057	χρωματικός	A	II	1	a	offering a colourable pretext	urn:cts:greekLit:tlg1595.tlg290:4
115057	χρωματικός	A	II	1	a	offering a colourable pretext	urn:cts:greekLit:tlg1595.tlg290:p.273H
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg1595.tlg290:3
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg0081.tlg012:19
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg0640.tlg001:1:18
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115057	χρωματικός	A	II	2	a	chromatic	urn:cts:greekLit:tlg0018.tlg001:1:321
115058	χρωμάτινος	A	I	1	a	coloured,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:6
115058	χρωμάτινος	A	I	1	a	coloured,	urn:cts:greekLit:tlg0587.tlg001:p.183W
115059	χρωμάτιον	A	I	1	a	pigment, paint, AP.	urn:cts:greekLit:tlg0587.tlg001:11:423
115059	χρωμάτιον	A	I	1	a	pigment, paint, AP.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115060	χρωματισμός	A	I	1	a	colouring, dyeing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115060	χρωματισμός	A	I	1	a	colouring, dyeing,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:516
115061	χρωματοποιία	A	I	1	a	laying on of colour	urn:cts:greekLit:tlg0638.tlg002:40
115062	χρωματοπώλης	A	I	1	a	dealer in colours,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115063	χρωματουργία	A	I	1	a	dyeing,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115064	χρωματουργός	A	I	1	a	dyer,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115064	χρωματουργός	A	I	1	a	dyer,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115065	χρωμοκρασία	A	I	1	a	mixture of colours, changing of complexion,	urn:cts:greekLit:tlg0363.tlg007:182
115065	χρωμοκρασία	A	I	1	a	mixture of colours, changing of complexion,	urn:cts:greekLit:tlg0363.tlg007:152
115066	χρώννυμι	A	I	1	a	apply	urn:cts:greekLit:tlg0363.tlg007:2
115066	χρώννυμι	A	I	1	a	apply	urn:cts:greekLit:tlg0062.tlg053:48
115066	χρώννυμι	A	I	1	a	apply	urn:cts:greekLit:tlg0724.tlg002:1:165
115066	χρώννυμι	A	I	1	a	apply	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115066	χρώννυμι	A	I	1	a	apply	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115066	χρώννυμι	A	I	1	a	apply	urn:cts:greekLit:tlg2200.tlg005:7:7
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:4:510
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:21:568
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:18:172
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:4:139
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:13:501
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:21:168
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:14:506
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0406.tlg001:18:1
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:16:145
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:24:414
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:19:33
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0627.tlg009.perseus-grc1:9
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0527.tlg003:13:11
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0088.tlg004:84
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:1:55
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0085.tlg008:192:6
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0085.tlg001.perseus-grc1:790
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0006.tlg017.perseus-grc1:821
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:605
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0086.tlg036:877b:21
115067	χρώς	A	I	1	a	skin	urn:cts:greekLit:tlg0081.tlg001:9:50
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:175
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:1:7:8
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0486.tlg001:30
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:786
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:84
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0007.tlg001:27
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0062.tlg028:3
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0062.tlg063:5
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0062.tlg053:24
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg4099.tlg001:313:53
115067	χρώς	A	I	2	a	close to the skin,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:5:354
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:13:279
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:17:733
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:11:529
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg1562.tlg001:8:41
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0006.tlg002.perseus-grc1:174
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0006.tlg002.perseus-grc1:36
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:127
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:23:13
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0032.tlg004.perseus-grc1:4:54
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:10:5
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0004.tlg001.perseus-grc1:1:118
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115067	χρώς	A	II	1	a	the colour of the skin, complexion,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:44
115067	χρώς	A	II	2	a	colour,	urn:cts:greekLit:tlg0085.tlg002.perseus-grc1:317
115067	χρώς	A	II	2	a	colour,	urn:cts:greekLit:tlg0086.tlg027:832b:14
115067	χρώς	A	II	2	a	colour,	urn:cts:greekLit:tlg0579.tlg003:660
115068	χρῶσις	A	I	1	a	colouring, tinting,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115068	χρῶσις	A	I	1	a	colouring, tinting,	urn:cts:greekLit:tlg0542.tlg001:7:169
115068	χρῶσις	A	I	1	a	colouring, tinting,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115068	χρῶσις	A	I	1	a	colouring, tinting,	urn:cts:greekLit:tlg0537.tlg006:2p.51U
115069	χρωστήρ	A	I	1	a	that which colours	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115069	χρωστήρ	A	I	1	a	that which colours	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115071	χρωτίζω	A	I	1	a	colour,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115071	χρωτίζω	A	I	1	a	colour,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:516
115072	χυδαί̈ζομαι	A	I	1	a	to be used in vulgar language,	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:11
115072	χυδαί̈ζομαι	A	I	1	a	to be used in vulgar language,	urn:cts:greekLit:tlg4083.tlg001:421:19
115073	χυδαιολογία	A	I	1	a	vulgar language, coarseness,	urn:cts:greekLit:tlg4040.tlg001:p.56
115074	χυδαῖος	A	I	1	a	poured out in streams, abundant,	urn:cts:greekLit:tlg0527.tlg002:1:7
115074	χυδαῖος	A	I	1	a	poured out in streams, abundant,	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:15:686a
115074	χυδαῖος	A	I	1	a	poured out in streams, abundant,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115074	χυδαῖος	A	I	1	a	poured out in streams, abundant,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115074	χυδαῖος	A	II	1	a	common, ordinary,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115074	χυδαῖος	A	II	1	a	common, ordinary,	urn:cts:latinLit:phi0978.phi001:13:46
115074	χυδαῖος	A	II	1	a	common, ordinary,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115074	χυδαῖος	A	II	1	a	common, ordinary,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:69
115074	χυδαῖος	A	II	2	a	common, vulgar, coarse,	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:14:7:8
115074	χυδαῖος	A	II	2	a	common, vulgar, coarse,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115075	χυδαιότης	A	I	1	a	vulgarity,	urn:cts:greekLit:tlg2003.tlg017:43b
115075	χυδαιότης	A	I	1	a	vulgarity,	urn:cts:greekLit:tlg2003.tlg017:238b
115076	χυδαιόω	A	I	1	a	make vulgar, debase,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115077	χυδαϊστί	A	I	1	a	in common speech,	urn:cts:greekLit:tlg4083.tlg001:50:14
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0486.tlg001:168
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0059.tlg012:264b
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0402.tlg001:52
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:537c
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0010.tlg021.perseus-grc1:24
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0086.tlg035.perseus-grc1:1324b:5
115079	χύδην	A	I	1	a	without order	urn:cts:greekLit:tlg0086.tlg034.perseus-grc1:1450b:2
115079	χύδην	A	II	1	a	in unfettered language,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:811d
115079	χύδην	A	II	1	a	in unfettered language,	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1409b:7
115079	χύδην	A	III	1	a	abundantly,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	III	1	a	abundantly,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	III	1	a	abundantly,	urn:cts:greekLit:tlg0627.tlg055:3
115079	χύδην	A	III	1	a	abundantly,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	III	1	a	abundantly,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115079	χύδην	A	III	1	a	abundantly,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115081	χυλάριον	A	I	1	a	a little juice,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115081	χυλάριον	A	I	1	a	a little juice,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115081	χυλάριον	A	I	1	a	a little juice,	urn:cts:greekLit:tlg0562.tlg001:6:13
115083	χυλίζω	A	I	1	a	extract the juice	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:9
115083	χυλίζω	A	I	1	a	extract the juice	urn:cts:greekLit:tlg0093.tlg001:9:9:4
115083	χυλίζω	A	I	1	a	extract the juice	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0093.tlg001:9:8:3
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0722.tlg001:14:64:3
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115084	χύλισμα	A	I	1	a	the extracted juice of plants,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115085	χυλισμός	A	I	1	a	extraction of the juice of plants,	urn:cts:greekLit:tlg0093.tlg001:9:8:3
115087	χυλοειδής	A	I	1	a	like juice,	urn:cts:greekLit:tlg0544.tlg002:7:119
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg0544.tlg002:1:3
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg0744.tlg001:9:2
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg0715.tlg001:3:46
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg4019.tlg003:284:24
115088	χυλοποιέω	A	I	1	a	make into	urn:cts:greekLit:tlg0724.tlg002:1:154D
115089	χυλός	A	I	1	a	juice	urn:cts:greekLit:tlg1545.tlg001:2:3
115089	χυλός	A	I	1	a	juice	urn:cts:greekLit:tlg2023.tlg004:p.81
115089	χυλός	A	I	1	a	juice of plants,	urn:cts:greekLit:tlg0059.tlg032:115a
115089	χυλός	A	I	1	a	juice of plants,	urn:cts:greekLit:tlg0086.tlg014:596b:15
115089	χυλός	A	I	1	a	juice of plants,	urn:cts:greekLit:tlg0086.tlg007:796a:23
115089	χυλός	A	I	1	a	juice of plants,	urn:cts:greekLit:tlg0086.tlg004:802a:15
115089	χυλός	A	I	1	a	juice of plants,	urn:cts:greekLit:tlg0093.tlg001:6:4:6
115089	χυλός	A	I	1	a	juice of plants,	urn:cts:greekLit:tlg0527.tlg026:6:25
115089	χυλός	A	I	1	b	decoction,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115089	χυλός	A	I	1	b	decoction,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115089	χυλός	A	I	2	a	animal juices,	urn:cts:greekLit:tlg0627.tlg046.perseus-grc1:11
115089	χυλός	A	I	2	a	animal juices,	urn:cts:greekLit:tlg0627.tlg046.perseus-grc1:14
115089	χυλός	A	I	2	a	animal juices,	urn:cts:greekLit:tlg0086.tlg007:794a:21
115089	χυλός	A	I	3	a	juice produced by the digestion of food, chyle,	urn:cts:greekLit:tlg0057.tlg017:4:3
115089	χυλός	A	I	4	a	barley-water, gruel,	urn:cts:greekLit:tlg0627.tlg004.perseus-grc1:6
115089	χυλός	A	I	4	a	barley-water, gruel,	urn:cts:greekLit:tlg0434.tlg001:297
115089	χυλός	A	I	4	a	barley-water, gruel,	urn:cts:greekLit:tlg0450.tlg001:13:6
115089	χυλός	A	I	4	a	barley-water, gruel,	urn:cts:greekLit:tlg0407.tlg001:1:46
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0407.tlg001:11
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0544.tlg002:7:85
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0086.tlg010.perseus-grc1:1118a:28
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0537.tlg003:67
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0537.tlg006:3
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0537.tlg006:p.63U
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0664.tlg001:112
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg1595.tlg472:27
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:943
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0019.tlg005.perseus-grc1:997
115089	χυλός	A	II	1	a	flavour, taste,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115090	χυλόω	A	I	1	a	convert into juice, make a decoction	urn:cts:greekLit:tlg0627.tlg036:2:209
115090	χυλόω	A	I	1	a	convert into juice, make a decoction	urn:cts:greekLit:tlg1734.tlg001:101a
115090	χυλόω	A	I	1	a	convert into juice, make a decoction	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115090	χυλόω	A	I	1	a	convert into juice, make a decoction	urn:cts:greekLit:tlg0057.tlg010.perseus-grc1:3:4
115090	χυλόω	A	I	1	a	convert into juice, make a decoction	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115090	χυλόω	A	I	1	b	to be moistened,	urn:cts:greekLit:tlg4083.tlg001:1552:33
115090	χυλόω	A	II	1	a	extract the juice of,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115093	χύλωσις	A	I	1	a	converting into juice	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115093	χύλωσις	A	I	1	a	converting into juice	urn:cts:greekLit:tlg0057.tlg010.perseus-grc1:3:4
115093	χύλωσις	A	I	1	a	converting into juice	urn:cts:greekLit:tlg0093.tlg001:7:5:1
115093	χύλωσις	A	I	2	a	thickening of a juice by decoction,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115093	χύλωσις	A	I	2	a	thickening of a juice by decoction,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:109
115094	χυλωτός	A	I	1	a	converted into a 'humour', Anon.Lond.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115095	χύμα	A	I	1	a	that which is poured out	urn:cts:greekLit:tlg0086.tlg014:550b:27
115095	χύμα	A	I	1	a	that which is poured out	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:17:75
115095	χύμα	A	I	1	a	that which is poured out	urn:cts:greekLit:tlg0640.tlg001:1:23
115095	χύμα	A	I	1	a	that which is poured out	urn:cts:greekLit:tlg0363.tlg007:19
115095	χύμα	A	I	2	a	ingot, bar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115095	χύμα	A	I	2	a	ingot, bar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:442
115095	χύμα	A	I	2	a	ingot, bar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:6
115095	χύμα	A	I	2	a	ingot, bar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1432
115095	χύμα	A	I	2	a	ingot, bar,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115095	χύμα	A	I	2	a	ingot, bar,	urn:cts:greekLit:tlg0067.tlg001:28
115095	χύμα	A	I	3	a	confused mass,	urn:cts:greekLit:tlg0527.tlg024:2:24
115095	χύμα	A	I	3	a	confused mass,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:34
115095	χύμα	A	I	3	a	confused mass,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:14
115095	χύμα	A	I	5	a	largeness	urn:cts:greekLit:tlg0527.tlg013:4:25
115095	χύμα	A	I	5	a	largeness	urn:cts:greekLit:tlg0527.tlg013:5:9
115095	χύμα	A	I	5	a	largeness	urn:cts:greekLit:tlg0527.tlg013:2:15
115096	χυμάτιον	A	I	2	a	lump	urn:cts:greekLit:tlg0718.tlg016:136(146)
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg2687.tlg001:p.24
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg2687.tlg001:p.109
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg2687.tlg001:p.94
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
115097	χυμεία	A	I	1	a	art of alloying metals, alchemy,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
